timestamp,kwh
2024-01-01 00:00:00,1.4911306210013038
2024-01-01 01:00:00,34.56934120661931
2024-01-01 02:00:00,58.28924012427129
2024-01-01 03:00:00,4.253102038273447
2024-01-01 04:00:00,103.52581924773092
2024-01-01 05:00:00,58.55873314610977
2024-01-01 06:00:00,36.58696948944935
2024-01-01 07:00:00,1.394729537639181
2024-01-01 08:00:00,53.42848596366611
2024-01-01 09:00:00,106.20957415580547
2024-01-01 10:00:00,90.55383753861379
2024-01-01 11:00:00,56.97651013902267
2024-01-01 12:00:00,14.345402066306738
2024-01-01 13:00:00,24.88833301843058
2024-01-01 14:00:00,46.35090806640769
2024-01-01 15:00:00,77.10531518547403
2024-01-01 16:00:00,-3.4546848132551258
2024-01-01 17:00:00,34.30180091458705
2024-01-01 18:00:00,12.861084190544332
2024-01-01 19:00:00,9.49092101936068
2024-01-01 20:00:00,26.56057125052419
2024-01-01 21:00:00,11.682165872778883
2024-01-01 22:00:00,-3.609325816348756
2024-01-01 23:00:00,64.39797684697787
2024-01-02 00:00:00,45.16395943917486
2024-01-02 01:00:00,14.067785568815358
2024-01-02 02:00:00,21.064573635143457
2024-01-02 03:00:00,5.358954536509634
2024-01-02 04:00:00,20.185953352415527
2024-01-02 05:00:00,22.118474326476928
2024-01-02 06:00:00,33.58225717018649
2024-01-02 07:00:00,-6.717026354615561
2024-01-02 08:00:00,35.60363650911665
2024-01-02 09:00:00,37.58408639580264
2024-01-02 10:00:00,66.49056026619688
2024-01-02 11:00:00,13.745894479254279
2024-01-02 12:00:00,28.4917625516617
2024-01-02 13:00:00,8.76802598772671
2024-01-02 14:00:00,47.548622091750104
2024-01-02 15:00:00,6.261530290108825
2024-01-02 16:00:00,31.29850149563911
2024-01-02 17:00:00,12.860603908838074
2024-01-02 18:00:00,46.950806443028526
2024-01-02 19:00:00,52.32817185800582
2024-01-02 20:00:00,29.27615279348512
2024-01-02 21:00:00,50.321395174815954
2024-01-02 22:00:00,30.557247175019203
2024-01-02 23:00:00,87.20380769009341
2024-01-03 00:00:00,18.910291520170517
2024-01-03 01:00:00,70.34309507953094
2024-01-03 02:00:00,7.934633342670161
2024-01-03 03:00:00,41.35927302287696
2024-01-03 04:00:00,-3.758458511232776
2024-01-03 05:00:00,76.02382123240099
2024-01-03 06:00:00,24.86840019634749
2024-01-03 07:00:00,20.103361724376505
2024-01-03 08:00:00,61.770705147281284
2024-01-03 09:00:00,2.0898631984633864
2024-01-03 10:00:00,26.61135430539394
2024-01-03 11:00:00,81.89866056512687
2024-01-03 12:00:00,5.653075359246962
2024-01-03 13:00:00,145.66158834587964
2024-01-03 14:00:00,80.16487418125429
2024-01-03 15:00:00,20.261123289353463
2024-01-03 16:00:00,54.60848366963858
2024-01-03 17:00:00,97.00523927443746
2024-01-03 18:00:00,15.330692421507466
2024-01-03 19:00:00,-6.1477140287851855
2024-01-03 20:00:00,20.965504375209292
2024-01-03 21:00:00,15.416203407367052
2024-01-03 22:00:00,158.00048659497256
2024-01-03 23:00:00,91.59798481013154
2024-01-04 00:00:00,-9.87565737811856
2024-01-04 01:00:00,2.6832851348287017
2024-01-04 02:00:00,30.773207934843313
2024-01-04 03:00:00,6.924948709494447
2024-01-04 04:00:00,56.43218518488679
2024-01-04 05:00:00,123.25482251915405
2024-01-04 06:00:00,7.101438353678042
2024-01-04 07:00:00,111.73376696244928
2024-01-04 08:00:00,41.60649803551064
2024-01-04 09:00:00,10.24683130627881
2024-01-04 10:00:00,90.28643481605776
2024-01-04 11:00:00,132.881600269869
2024-01-04 12:00:00,40.967296893480885
2024-01-04 13:00:00,28.369558400743692
2024-01-04 14:00:00,19.01625065801611
2024-01-04 15:00:00,116.62285654300928
2024-01-04 16:00:00,61.84322094221416
2024-01-04 17:00:00,31.73808201542454
2024-01-04 18:00:00,10.90244262026189
2024-01-04 19:00:00,16.83842684048486
2024-01-04 20:00:00,15.602116613043172
2024-01-04 21:00:00,31.28022704322204
2024-01-04 22:00:00,33.447521083081874
2024-01-04 23:00:00,103.43531831828096
2024-01-05 00:00:00,30.17100358477604
2024-01-05 01:00:00,40.52040550117295
2024-01-05 02:00:00,24.12524920973653
2024-01-05 03:00:00,69.47303778162077
