timestamp,kwh
2024-01-01 00:00:00,31.031615232853113
2024-01-01 01:00:00,9.024717124901239
2024-01-01 02:00:00,63.10249903487921
2024-01-01 03:00:00,-16.56816877575932
2024-01-01 04:00:00,27.411122452427822
2024-01-01 05:00:00,16.115137689547367
2024-01-01 06:00:00,48.6262860788392
2024-01-01 07:00:00,40.37226715060302
2024-01-01 08:00:00,77.44513116085369
2024-01-01 09:00:00,82.69296019664635
2024-01-01 10:00:00,116.07888875615535
2024-01-01 11:00:00,38.22323433988711
2024-01-01 12:00:00,20.043104584289818
2024-01-01 13:00:00,24.070933203802767
2024-01-01 14:00:00,37.97286829271686
2024-01-01 15:00:00,17.82281024407626
2024-01-01 16:00:00,-2.2795575698507378
2024-01-01 17:00:00,53.1260428884358
2024-01-01 18:00:00,12.420053825887251
2024-01-01 19:00:00,56.030029857942246
2024-01-01 20:00:00,148.18819189372644
2024-01-01 21:00:00,1.7669211562142522
2024-01-01 22:00:00,65.05179661033557
2024-01-01 23:00:00,25.647654730490828
2024-01-02 00:00:00,23.607857918220454
2024-01-02 01:00:00,31.901989778788405
2024-01-02 02:00:00,51.37979777942399
2024-01-02 03:00:00,62.44627828311391
2024-01-02 04:00:00,263.36086194854204
2024-01-02 05:00:00,102.42925923922003
2024-01-02 06:00:00,22.87709078693313
2024-01-02 07:00:00,95.28604495063334
2024-01-02 08:00:00,62.16051562574851
2024-01-02 09:00:00,15.517097036169849
2024-01-02 10:00:00,44.14664304835364
2024-01-02 11:00:00,18.476235706644275
2024-01-02 12:00:00,94.8647806392657
2024-01-02 13:00:00,85.42514426780902
2024-01-02 14:00:00,12.435581228419792
2024-01-02 15:00:00,34.690373639727106
2024-01-02 16:00:00,61.13656024802967
2024-01-02 17:00:00,77.01900239022551
2024-01-02 18:00:00,24.295210377461846
2024-01-02 19:00:00,72.04693231529671
2024-01-02 20:00:00,17.665321017647532
2024-01-02 21:00:00,-13.437029918869062
2024-01-02 22:00:00,73.77576120661307
2024-01-02 23:00:00,-15.80236989968676
2024-01-03 00:00:00,55.57927049309064
2024-01-03 01:00:00,51.23744806506501
2024-01-03 02:00:00,121.51637318925023
2024-01-03 03:00:00,6.977016715305485
2024-01-03 04:00:00,10.618480045647797
2024-01-03 05:00:00,22.404383259235033
2024-01-03 06:00:00,78.98647606308742
2024-01-03 07:00:00,12.451633852144255
2024-01-03 08:00:00,105.37032574641111
2024-01-03 09:00:00,23.859808451501195
2024-01-03 10:00:00,16.813907868699555
2024-01-03 11:00:00,23.96052817650266
2024-01-03 12:00:00,49.70122775732016
2024-01-03 13:00:00,5.840964664825431
2024-01-03 14:00:00,2.570056097858622
2024-01-03 15:00:00,46.135074926694955
2024-01-03 16:00:00,140.1683717907679
2024-01-03 17:00:00,30.676173679356673
2024-01-03 18:00:00,61.91576484574648
2024-01-03 19:00:00,68.22194371658199
2024-01-03 20:00:00,88.74098789101747
2024-01-03 21:00:00,146.25118010457166
2024-01-03 22:00:00,50.386251211723064
2024-01-03 23:00:00,61.318884942791556
2024-01-04 00:00:00,-0.7839219782303513
2024-01-04 01:00:00,15.33160237002844
2024-01-04 02:00:00,68.34217674135533
2024-01-04 03:00:00,11.104764203018195
2024-01-04 04:00:00,21.36283866518133
2024-01-04 05:00:00,-13.58599255663355
2024-01-04 06:00:00,15.135053923822571
2024-01-04 07:00:00,3.780786483940491
2024-01-04 08:00:00,44.153780895208165
2024-01-04 09:00:00,136.9585463098095
2024-01-04 10:00:00,27.563660497815675
2024-01-04 11:00:00,42.587964225804484
2024-01-04 12:00:00,0.4496779741656809
2024-01-04 13:00:00,51.185865384800955
2024-01-04 14:00:00,18.789242185490394
2024-01-04 15:00:00,140.33856914035425
2024-01-04 16:00:00,57.671120678822376
2024-01-04 17:00:00,11.117099139903226
2024-01-04 18:00:00,137.3702280544102
2024-01-04 19:00:00,61.73675730562004
2024-01-04 20:00:00,21.41031099657622
2024-01-04 21:00:00,63.76040451790085
2024-01-04 22:00:00,15.781140383005704
2024-01-04 23:00:00,50.28624382903678
2024-01-05 00:00:00,64.49081999224157
2024-01-05 01:00:00,12.381099813473783
2024-01-05 02:00:00,25.98408882191275
2024-01-05 03:00:00,24.176221016807837
